time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
11.940043926239014,68,4668,108,163512,4260534562,36591886,24435,0,55719
11.992069005966187,70,4920,105,157522,4260381582,36747894,24539,0,55956
12.044773817062378,75,5406,104,157456,4260225640,36908378,24645,0,56205
12.096778869628906,81,5730,122,184708,4260046988,37090058,24765,0,56479
12.14910888671875,81,5846,115,174110,4259872878,37265682,24881,0,56743
12.201497793197632,74,5112,118,178652,4259695740,37444334,24999,0,57009
12.254880905151367,72,4968,113,171082,4259520116,37621472,25116,0,57273
12.307271957397461,74,5264,113,171082,4259364174,37786498,25225,0,57522
12.359416961669922,75,5418,113,171082,4259199148,37956066,25337,0,57780
12.41183590888977,80,5904,110,166540,4259041758,38124120,25448,0,58032
12.465261936187744,69,4838,113,171082,4258873638,38298296,25564,0,58294
12.517845869064331,71,5054,117,175690,4258704070,38470892,25678,0,58550
12.570907831192017,73,5142,117,177138,4258526932,38651058,25797,0,58819
12.625135898590088,73,5106,113,171082,4258357364,38825168,25912,0,59078
12.678577899932861,68,4728,116,175624,4258187796,38997764,26026,0,59333
12.73171877861023,72,5112,112,169568,4258022770,39165818,26137,0,59581
12.784144878387451,73,5210,114,172596,4257854716,39336900,26250,0,59843
12.836752891540527,62,4176,112,169568,4257686662,39506468,26362,0,60092
12.88940691947937,72,5148,107,161998,4257527758,39668466,26469,0,60339
12.942931890487671,76,5340,115,174110,4257356676,39845604,26586,0,60603
12.995779991149902,76,5624,115,172662,4257191584,40015238,26699,0,60859
13.057509899139404,72,5096,115,174110,4256999306,40212058,26829,0,61155
13.10962986946106,83,5902,132,199848,4256825196,40389196,26946,0,61420
13.162235975265503,73,5378,110,166540,4256660170,40555736,27056,0,61670
13.214813947677612,85,6114,127,192278,4256469406,40748014,27183,0,61957
13.26703691482544,74,5364,106,160484,4256311950,40906984,27288,0,62192
13.319278001785278,61,4218,105,158970,4256154494,41067468,27394,0,62433
13.373379945755005,70,4956,108,163512,4255992496,41235522,27505,0,62686
13.426068782806396,84,6048,120,181680,4255818452,41414174,27623,0,62955
13.478641986846924,68,4776,112,168120,4255657902,41580780,27734,0,63203
13.530463933944702,82,6148,108,163512,4255500446,41742778,27841,0,63449
13.583727836608887,84,6312,106,160484,4255340032,41906290,27949,0,63697
13.637107849121094,73,5130,108,163512,4255182576,42069802,28057,0,63944
13.689738988876343,78,5568,116,174180,4255017480,42240954,28171,0,64206
13.7426438331604,75,5178,121,183194,4254837314,42425662,28293,0,64480
13.795553922653198,80,5772,113,171082,4254670774,42596744,28406,0,64736
13.847887992858887,63,4278,109,165026,4254510290,42761770,28515,0,64982
13.900851011276245,75,5322,119,180166,4254328676,42946478,28637,0,65261
13.954161882400513,79,5778,114,172596,4254163650,43116046,28749,0,65516
14.006596803665161,84,6112,123,184774,4253986446,43297792,28870,0,65790
14.058862924575806,65,4598,106,160484,4253828990,43459790,28977,0,66035
14.111171007156372,80,5844,112,169568,4253660936,43629358,29089,0,66287
14.1649808883667,77,5654,112,169568,4253492882,43803468,29204,0,66550
14.217955827713013,84,6200,115,174110,4253324828,43974550,29317,0,66808
14.270273923873901,69,4842,115,174110,4253155260,44147146,29431,0,67067
14.322180986404419,67,4518,112,169568,4252988720,44315200,29542,0,67315
14.374476909637451,76,5532,107,161998,4252829750,44478712,29650,0,67563
14.426679849624634,83,5938,121,183194,4252648136,44661906,29771,0,67836
14.478748798370361,65,4566,105,158970,4252492194,44822390,29877,0,68079
14.532245874404907,74,5244,110,165092,4252330130,44988996,29988,0,68334
14.584709882736206,70,5068,109,165026,4252174188,45150994,30095,0,68577
14.637655973434448,84,6048,126,190764,4251986452,45344786,30223,0,68868
14.690457820892334,73,5082,115,174110,4251818398,45515868,30336,0,69122
14.743539810180664,83,5906,132,199848,4251618550,45718744,30470,0,69420
14.796810865402222,72,5088,122,184708,4251436870,45901938,30591,0,69695
14.851043939590454,80,5796,118,178652,4251258218,46085132,30712,0,69969
14.905281782150269,76,5412,114,172596,4251091744,46257728,30826,0,70231
14.958278894424438,83,6054,109,165026,4250932774,46419726,30933,0,70478
15.011198997497559,71,5070,109,163578,4250773738,46581790,31041,0,70722
15.063935995101929,85,6334,125,189250,4250587516,46771040,31166,0,71004
15.116671800613403,80,5828,120,181680,4250408864,46951206,31285,0,71275
15.169396877288818,72,5216,105,158970,4250254436,47113204,31392,0,71515
15.222304821014404,86,6300,122,184708,4250072756,47297912,31514,0,71789
15.275808811187744,70,4788,109,165026,4249909244,47461424,31622,0,72032
15.327975988388062,71,4998,111,168054,4249745732,47627964,31732,0,72284
15.380445003509521,70,4968,105,158970,4249586762,47786934,31837,0,72526
15.432878971099854,69,4938,109,165026,4249421802,47951960,31946,0,72776
15.485570907592773,78,5712,107,161998,4249264346,48116986,32055,0,73027
15.538119792938232,77,5310,127,190830,4249078058,48306302,32181,0,73307
15.590189933776855,74,5284,115,174110,4248910004,48478898,32295,0,73563
15.64240288734436,84,6080,121,183194,4248731352,48662092,32416,0,73835
15.696195840835571,66,4584,110,166540,4248561784,48833174,32529,0,74092
15.748678922653198,72,4980,117,177138,4248389188,49005770,32643,0,74348
15.801614999771118,76,5460,106,160484,4248228704,49167768,32750,0,74592
15.855171918869019,73,5154,112,169568,4248059136,49341878,32865,0,74851
15.907932996749878,72,4956,114,172596,4247892662,49509932,32976,0,75105
15.960933923721313,72,5128,112,169568,4247729150,49681014,33089,0,75363
16.013624906539917,81,5950,109,163578,4247568600,49843078,33197,0,75605
16.06750178337097,86,6348,118,178652,4247391462,50026272,33318,0,75883
16.11986494064331,82,5808,117,177138,4247223408,50197354,33431,0,76139
16.172525882720947,73,5238,109,165026,4247065952,50362380,33540,0,76386
16.224782943725586,72,5004,114,172596,4246897898,50534976,33654,0,76649
16.277220010757446,73,5250,112,169568,4246729844,50704544,33766,0,76905
16.330063819885254,65,4578,109,165026,4246569360,50869570,33875,0,77154
16.382678985595703,73,5250,110,166540,4246407362,51036110,33985,0,77407
16.43609094619751,68,4704,112,169568,4246239374,51207192,34098,0,77667
16.48935079574585,86,6436,120,181680,4246063750,51388872,34218,0,77939
16.54180383682251,75,5402,122,183260,4245886546,51570618,34339,0,78211
16.59463095664978,74,5256,110,166540,4245723034,51738672,34450,0,78464
16.64755082130432,79,5942,115,174110,4245550438,51912782,34565,0,78720
16.70043182373047,75,5226,122,184708,4245368758,52095976,34686,0,78992
16.75309991836548,69,4878,107,161998,4245208274,52257974,34793,0,79235
16.80741596221924,71,5022,110,166540,4245043248,52429056,34906,0,79492
16.859574794769287,80,5720,116,175624,4244875194,52598624,35018,0,79747
16.91203784942627,75,5430,105,158970,4244719318,52759108,35124,0,79989
16.96462082862854,73,5178,106,160484,4244561862,52921106,35231,0,80235
17.01703691482544,87,6402,116,175624,4244393808,53093702,35345,0,80496
17.070429801940918,69,4818,113,169634,4244227202,53264850,35459,0,80750
17.122264862060547,72,4984,116,175624,4244057634,53438960,35574,0,81012
17.175083875656128,66,4576,113,171082,4243885038,53613070,35689,0,81276
17.2390878200531,70,4880,115,174110,4243674592,53823516,35828,0,81591
17.291353940963745,91,6598,134,202876,4243515622,53988542,35937,0,81837
17.3439359664917,66,4464,113,171082,4243349082,54159624,36050,0,82096
17.396134853363037,74,5340,108,163512,4243190112,54321622,36157,0,82340
17.44921088218689,71,5026,116,175624,4243019096,54498760,36274,0,82604
17.501415014266968,84,5912,129,195306,4242828332,54694066,36403,0,82895
17.554089784622192,76,5316,117,175690,4242652642,54871270,36521,0,83161
17.6059730052948,79,5778,117,177138,4242483074,55045380,36636,0,83422
17.65804386138916,65,4442,112,169568,4242315090,55217976,36750,0,83679
17.709791898727417,74,5076,120,181680,4242139536,55396628,36868,0,83951
17.7617449760437,75,5334,111,168054,4241976024,55563168,36978,0,84201
17.814082860946655,77,5598,117,174250,4241804802,55738932,37096,0,84467
17.866219997406006,71,5070,109,165026,4241638262,55905472,37206,0,84719
17.91953182220459,75,5202,126,190764,4241441508,56102292,37336,0,85010
17.971656799316406,92,6660,125,189250,4241261342,56285486,37457,0,85287
18.024568796157837,81,5934,115,174110,4241088746,56459596,37572,0,85549
18.077219009399414,64,4440,113,169634,4240923654,56629230,37685,0,85805
18.129721879959106,76,5328,115,174110,4240751058,56803340,37800,0,86066
18.182302951812744,80,5888,110,166540,4240587546,56969880,37910,0,86318
18.23481583595276,71,5022,110,166540,4240422520,57137934,38021,0,86571
18.28701400756836,68,4680,109,165026,4240260522,57301446,38129,0,86816
18.33998990058899,66,4644,103,155942,4240104580,57460416,38234,0,87058
18.391474962234497,70,4944,106,160484,4239953180,57616358,38337,0,87292
18.44434380531311,65,4446,105,158970,4239792762,57778356,38444,0,87534
18.49739980697632,66,4724,108,163512,4239633792,57940354,38551,0,87779
18.549840927124023,81,6082,109,165026,4239474822,58103866,38659,0,88027
18.602852821350098,72,5240,113,169634,4239305188,58276528,38774,0,88285
18.655144929885864,71,5178,110,166540,4239147732,58440040,38882,0,88533
18.708086013793945,74,5244,109,165026,4238981192,58609608,38994,0,88789
18.7607638835907,74,5364,118,178652,4238811624,58785232,39110,0,89053
18.812790870666504,70,4884,109,165026,4238654168,58948744,39218,0,89298
18.864691972732544,70,4948,107,161998,4238498226,59110742,39325,0,89540
18.91925287246704,65,4506,107,161998,4238331686,59283338,39439,0,89802
18.97209882736206,75,5346,116,175624,4238166726,59449878,39549,0,90051
19.02424383163452,79,5814,109,165026,4238004728,59614904,39658,0,90302
19.077913999557495,71,5106,108,162064,4237844178,59779996,39768,0,90551
19.129984855651855,73,5082,114,172596,4237683694,59948050,39879,0,90807
19.18220281600952,78,5484,114,172596,4237514126,60122160,39994,0,91066
19.235437870025635,108,7632,161,243754,4237271886,60368942,40157,0,91428
19.287921905517578,69,4750,112,169568,4237109888,60535482,40267,0,91675
19.340189933776855,88,6516,115,174110,4236943348,60708078,40381,0,91937
19.392761945724487,72,5280,107,161998,4236784378,60871590,40489,0,92184
19.444925785064697,74,5232,112,169568,4236619418,61039644,40600,0,92435
19.497769832611084,74,5364,109,165026,4236457420,61206184,40710,0,92686
19.54993486404419,83,6078,114,172596,4236290880,61378780,40824,0,92946
