time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
10.621105909347534,33,180282,0,0,0,18158,235,0,0
10.673065900802612,32,194696,0,0,0,18158,235,0,0
10.72709584236145,32,167184,0,0,0,18158,235,0,0
10.780632972717285,34,168764,0,0,0,18158,235,0,0
10.833443880081177,29,172778,0,0,0,18158,235,0,0
10.886177778244019,33,149874,0,0,0,18158,235,0,0
10.93866491317749,31,174358,0,0,0,18158,235,0,0
10.991947889328003,32,161392,0,0,0,18158,235,0,0
11.044607877731323,38,183508,0,0,0,18158,235,0,0
11.096756935119629,29,149610,0,0,0,18158,235,0,0
11.151075839996338,31,167118,0,0,0,18158,235,0,0
11.20350980758667,33,180282,0,0,0,18158,235,0,0
11.256257772445679,35,170278,0,0,0,18158,235,0,0
11.30852198600769,30,149676,0,0,0,18158,235,0,0
11.360540866851807,31,159878,0,0,0,18158,235,0,0
11.413559913635254,34,157180,0,0,0,18158,235,0,0
11.466368913650513,30,165604,0,0,0,18158,235,0,0
11.519865989685059,32,161392,6,420,0,18578,241,0,0
11.572772979736328,33,171594,0,0,0,18578,241,0,0
11.62559986114502,29,140922,0,0,0,18578,241,0,0
11.678483963012695,33,186074,0,0,0,18578,241,0,0
11.731092929840088,28,156784,0,0,0,18578,241,0,0
11.783607959747314,34,173108,0,0,0,18578,241,0,0
11.835856914520264,31,158430,0,0,0,18578,241,0,0
11.889274835586548,35,193446,0,0,0,18578,241,0,0
11.948787927627563,28,150992,0,0,0,18578,241,0,0
12.00105595588684,36,179032,0,0,0,18578,241,0,0
12.05382490158081,35,161590,0,0,0,18578,241,0,0
12.105772972106934,35,177518,0,0,0,18578,241,0,0
12.157894849777222,30,167052,0,0,0,18578,241,0,0
12.209863901138306,30,168500,0,0,0,18578,241,0,0
12.263349771499634,31,178702,0,0,0,18578,241,0,0
12.3156259059906,29,155402,0,0,0,18578,241,0,0
12.367758989334106,34,157180,0,0,0,18578,241,0,0
